"Kadirenahalli Uttarahalli Road, Bangalore","Kadirenahalli, Padmanabha Nagar, Bangalore, Karnataka, India",12.916933,77.562658,3,200
"Kanikal, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Kannamangala Palya Gate, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"KEB Office Kaggalipura, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Kempegowda Garden Abbigere, Bangalore","Garden, Chikbanavara, Bangalore, Karnataka 560090, India",13.077946,77.510703,3,200
"Kempegowda International Airport [KIA], Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Kengeri Bande Mata, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Kengeri Satellite Town Hoysala Circle, Bangalore","Hoysala Circle Bus Stop, Kengeri Main Road, Subash Nagar, Kengeri Satellite Town, Bangalore, Karnataka 560060, India",12.923821,77.484925,3,200
"Kengeri Satellite Town Society, Bangalore","Society Bus Stop, Kengeri Main Road, Stage II, Kengeri Satellite Town, Bangalore, Karnataka 560060, India",12.921641,77.484191,3,200
"Kodi Chikkanahalli Cross Kannamangala, Bangalore","Kannamangala, Bangalore, Karnataka 560067, India",13.027451,77.760943,3,200
"Kudlu, Bangalore","Kudlu, Bangalore, Karnataka 560068, India",12.888774,77.652897,3,200
"Kudlu Panchayath office, Bangalore","Gram Panchayat Office, AECS Layout A-Block, AECS Layout, Singasandra, Bangalore, Karnataka 560068, India",12.889222,77.64949,3,200
"Kumbalahalli Gate, Bangalore","ITPL Main Road, Bangalore, Karnataka",12.972338,77.711761,5,200
"Lakkuppe, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"Lalbagh Main Gate, Bangalore","Halasuru gate Traffic Police, Kasturba Road, Halsurpete, Nagarathpet, Bangalore, Karnataka 560002, India",12.966529,77.587335,3,200
"LPG Gas Company, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"MALENAHALLI, Bangalore","Marathahalli, Bangalore, Karnataka, India",12.951198,77.699766,3,200
"Mallya Hospital, Bangalore","Mallya Hospital, Rajaram Mohan Roy Road, Ashok Nagar, Bangalore, Karnataka 560001, India",12.96828,77.59495,3,200
"MEI Colony, Bangalore","MEI Colony, Phase 3, Peenya Industrial Area, Bangalore, Karnataka 560058, India",13.019713,77.519304,3,200
"MEI Layout, Bangalore","MEI Polytechnic, Rajaji Nagar, Manjunatha Nagar, Srirampuram, Bangalore, Karnataka 560010, India",12.984078,77.556568,3,200
"Mico Check Post Adugodi, Bangalore","Adugodi, Bangalore, Karnataka, India",12.943882,77.609219,3,200
"Mother Milk Dairy Cross Uganavadi, Bangalore","Bangalore, Karnataka, India",12.971599,77.594563,3,200
"MTB Shubhameru Doddanekundi, Bangalore","Doddanekundi, Kartik Nagar, Bangalore, Karnataka, India",12.974357,77.685107,3,200
"NARASAPURA, Bangalore","Narasapura, Bangalore, Karnataka 562123, India",13.109187,77.463027,3,200
"National Law College Jnana Bharathi, Bangalore","National Law School of India University, Registrar, National Law School of India University, Teachers Colony, Chandra Layout, Chandra Layout Extension, Bangalore, Karnataka 560242, India",12.953704,77.516258,3,200
"Neelasandra Bus Stand, Bangalore","Bus Stand, Hosur Main Road, Wilson Garden, Bangalore, Karnataka 560027, India",12.947111,77.594474,3,200
